step,avg_raw_r1,avg_raw_r2,avg_tdma,avg_aloha,collisions_last_win,energy_efficiency
500,0.869215291750503,0.8531187122736419,0.9014084507042254,0.27565392354124746,100,8.475247524752476
1000,0.858,0.85,0.886,0.234,115,7.362068965517241
