step,avg_raw_r1,avg_raw_r2,avg_tdma,avg_aloha,collisions_last_win,energy_efficiency
500,0.8169014084507042,0.8008048289738431,0.8953722334004024,0.24748490945674045,132,6.045112781954887
1000,0.86,0.848,0.904,0.276,102,8.29126213592233
1500,0.848,0.83,0.884,0.26,104,7.9904761904761905
2000,0.88,0.854,0.906,0.256,94,9.126315789473685
2500,0.894,0.856,0.906,0.254,96,9.02061855670103
3000,0.882,0.858,0.906,0.218,108,7.981651376146789
3500,0.886,0.874,0.922,0.256,102,8.54368932038835
4000,0.904,0.892,0.924,0.226,82,10.819277108433734
4500,0.896,0.86,0.92,0.25,100,8.693069306930694
5000,0.898,0.87,0.924,0.238,78,11.189873417721518
5500,0.906,0.854,0.892,0.268,99,8.8
6000,0.89,0.858,0.91,0.252,107,8.092592592592593
6500,0.884,0.872,0.904,0.242,115,7.568965517241379
7000,0.912,0.912,0.93,0.244,85,10.604651162790697
7500,0.92,0.9,0.916,0.23,82,10.963855421686747
8000,0.912,0.884,0.888,0.252,97,9.16326530612245
8500,0.906,0.896,0.926,0.254,82,10.855421686746988
9000,0.934,0.916,0.94,0.264,69,13.214285714285714
9500,0.928,0.892,0.926,0.236,88,10.224719101123595
10000,0.906,0.908,0.93,0.226,84,10.670588235294117
10500,0.912,0.904,0.916,0.254,90,9.978021978021978
11000,0.908,0.91,0.932,0.24,85,10.569767441860465
11500,0.924,0.914,0.93,0.274,72,12.58904109589041
12000,0.936,0.922,0.938,0.264,65,14.075757575757576
12500,0.888,0.872,0.89,0.294,102,8.54368932038835
13000,0.832,0.844,0.878,0.238,138,6.028776978417266
13500,0.902,0.876,0.91,0.274,93,9.457446808510639
14000,0.916,0.894,0.924,0.262,79,11.3125
14500,0.928,0.894,0.924,0.244,82,10.975903614457831
15000,0.906,0.892,0.942,0.254,85,10.453488372093023
15500,0.894,0.912,0.934,0.252,93,9.606382978723405
16000,0.932,0.906,0.942,0.228,74,12.253333333333334
16500,0.92,0.9,0.938,0.276,87,10.340909090909092
17000,0.928,0.906,0.936,0.24,55,16.375
17500,0.934,0.902,0.944,0.272,69,13.114285714285714
18000,0.932,0.868,0.946,0.258,72,12.32876712328767
18500,0.922,0.878,0.954,0.25,74,12.0
19000,0.908,0.916,0.978,0.268,76,11.844155844155845
19500,0.914,0.9,0.956,0.24,78,11.481012658227849
20000,0.948,0.934,0.94,0.246,44,20.91111111111111
20500,0.924,0.914,0.942,0.238,68,13.318840579710145
21000,0.924,0.93,0.946,0.272,67,13.632352941176471
21500,0.932,0.92,0.958,0.254,69,13.228571428571428
22000,0.936,0.916,0.964,0.268,67,13.617647058823529
22500,0.954,0.942,0.962,0.22,48,19.346938775510203
23000,0.94,0.932,0.954,0.246,59,15.6
23500,0.926,0.91,0.962,0.268,74,12.24
24000,0.928,0.936,0.944,0.244,60,15.278688524590164
24500,0.944,0.944,0.96,0.308,53,17.48148148148148
25000,0.926,0.932,0.956,0.238,65,14.075757575757576
