step,avg_raw_r1,avg_raw_r2,avg_tdma,avg_aloha,collisions_last_win,energy_efficiency
500,0.8108651911468813,0.8088531187122736,0.8631790744466801,0.2535211267605634,139,5.75
1000,0.828,0.84,0.89,0.25,119,6.95
1500,0.852,0.854,0.894,0.272,113,7.482456140350878
2000,0.89,0.856,0.888,0.26,105,8.235849056603774
2500,0.896,0.858,0.918,0.256,106,8.19626168224299
3000,0.902,0.88,0.912,0.268,94,9.378947368421052
3500,0.896,0.866,0.906,0.262,106,8.233644859813085
4000,0.898,0.868,0.902,0.236,99,8.83
4500,0.914,0.886,0.91,0.222,91,9.782608695652174
5000,0.918,0.896,0.924,0.234,79,11.3375
5500,0.914,0.888,0.904,0.25,89,10.011111111111111
6000,0.916,0.892,0.928,0.256,81,11.024390243902438
6500,0.912,0.894,0.914,0.24,90,9.923076923076923
7000,0.92,0.88,0.906,0.23,94,9.473684210526315
7500,0.918,0.894,0.902,0.218,82,10.91566265060241
8000,0.926,0.924,0.934,0.232,70,13.028169014084508
8500,0.922,0.93,0.916,0.242,73,12.513513513513514
9000,0.938,0.918,0.926,0.282,64,14.276923076923078
9500,0.926,0.906,0.924,0.26,78,11.594936708860759
10000,0.93,0.92,0.938,0.244,70,13.028169014084508
10500,0.928,0.94,0.94,0.25,64,14.36923076923077
11000,0.914,0.93,0.944,0.27,72,12.63013698630137
11500,0.896,0.908,0.934,0.244,97,9.204081632653061
12000,0.912,0.932,0.95,0.264,78,11.670886075949367
12500,0.886,0.848,0.886,0.278,109,7.881818181818182
13000,0.878,0.882,0.88,0.218,94,9.263157894736842
13500,0.922,0.88,0.908,0.236,83,10.726190476190476
14000,0.914,0.874,0.906,0.3,95,9.3125
14500,0.918,0.866,0.896,0.262,92,9.591397849462366
15000,0.93,0.914,0.918,0.228,71,12.805555555555555
15500,0.91,0.898,0.92,0.264,88,10.157303370786517
16000,0.904,0.908,0.936,0.204,87,10.295454545454545
16500,0.884,0.884,0.912,0.278,103,8.5
17000,0.946,0.93,0.954,0.264,60,15.37704918032787
17500,0.924,0.94,0.966,0.25,67,13.705882352941176
18000,0.92,0.902,0.934,0.234,85,10.593023255813954
18500,0.952,0.948,0.958,0.238,47,19.791666666666668
19000,0.934,0.95,0.96,0.27,55,16.821428571428573
19500,0.936,0.912,0.966,0.274,66,13.791044776119403
20000,0.954,0.948,0.964,0.264,47,19.8125
20500,0.942,0.918,0.954,0.27,65,14.090909090909092
21000,0.964,0.926,0.958,0.232,49,18.9
21500,0.952,0.954,0.96,0.264,46,20.27659574468085
22000,0.954,0.954,0.96,0.258,45,20.73913043478261
22500,0.942,0.916,0.952,0.238,66,13.865671641791044
23000,0.948,0.94,0.962,0.23,55,16.857142857142858
23500,0.948,0.958,0.968,0.256,47,19.854166666666668
24000,0.956,0.932,0.964,0.23,54,17.163636363636364
24500,0.94,0.942,0.958,0.28,57,16.224137931034484
25000,0.948,0.94,0.952,0.258,51,18.153846153846153
